lon,lat,city,doy,mm,dd,name,value,wea_type
-96.434065,43.453875,larchwood,1,1,1,t_lt,14.361463414634146,air temperature deg F
-96.434065,43.453875,larchwood,1,1,1,t_23,22.53,air temperature deg F
-96.434065,43.453875,larchwood,2,1,2,t_lt,16.33219512195122,air temperature deg F
-96.434065,43.453875,larchwood,2,1,2,t_23,23.02,air temperature deg F
-96.434065,43.453875,larchwood,3,1,3,t_lt,17.45658536585366,air temperature deg F
-96.434065,43.453875,larchwood,3,1,3,t_23,17.13,air temperature deg F
-96.434065,43.453875,larchwood,4,1,4,t_lt,16.159756097560976,air temperature deg F
-96.434065,43.453875,larchwood,4,1,4,t_23,19.2,air temperature deg F
-96.434065,43.453875,larchwood,5,1,5,t_lt,16.492926829268292,air temperature deg F
-96.434065,43.453875,larchwood,5,1,5,t_23,13.77,air temperature deg F
-96.434065,43.453875,larchwood,6,1,6,t_lt,15.534634146341464,air temperature deg F
-96.434065,43.453875,larchwood,6,1,6,t_23,10.92,air temperature deg F
-96.434065,43.453875,larchwood,7,1,7,t_lt,15.460731707317073,air temperature deg F
-96.434065,43.453875,larchwood,7,1,7,t_23,6.94,air temperature deg F
-96.434065,43.453875,larchwood,8,1,8,t_lt,16.90341463414634,air temperature deg F
-96.434065,43.453875,larchwood,8,1,8,t_23,16.14,air temperature deg F
-96.434065,43.453875,larchwood,9,1,9,t_lt,16.81560975609756,air temperature deg F
-96.434065,43.453875,larchwood,9,1,9,t_23,23.81,air temperature deg F
-96.434065,43.453875,larchwood,10,1,10,t_lt,17.15439024390244,air temperature deg F
-96.434065,43.453875,larchwood,10,1,10,t_23,22.55,air temperature deg F
-96.434065,43.453875,larchwood,11,1,11,t_lt,18.071463414634145,air temperature deg F
-96.434065,43.453875,larchwood,11,1,11,t_23,25.39,air temperature deg F
-96.434065,43.453875,larchwood,12,1,12,t_lt,16.336341463414634,air temperature deg F
-96.434065,43.453875,larchwood,12,1,12,t_23,17.04,air temperature deg F
-96.434065,43.453875,larchwood,13,1,13,t_lt,16.31780487804878,air temperature deg F
-96.434065,43.453875,larchwood,13,1,13,t_23,8.83,air temperature deg F
-96.434065,43.453875,larchwood,14,1,14,t_lt,17.30951219512195,air temperature deg F
-96.434065,43.453875,larchwood,14,1,14,t_23,23.7,air temperature deg F
-96.434065,43.453875,larchwood,15,1,15,t_lt,15.668048780487805,air temperature deg F
-96.434065,43.453875,larchwood,15,1,15,t_23,31.57,air temperature deg F
-96.434065,43.453875,larchwood,16,1,16,t_lt,17.544878048780486,air temperature deg F
-96.434065,43.453875,larchwood,16,1,16,t_23,32.41,air temperature deg F
-96.434065,43.453875,larchwood,17,1,17,t_lt,16.612926829268293,air temperature deg F
-96.434065,43.453875,larchwood,17,1,17,t_23,21.63,air temperature deg F
-96.434065,43.453875,larchwood,18,1,18,t_lt,15.609756097560975,air temperature deg F
-96.434065,43.453875,larchwood,18,1,18,t_23,20.23,air temperature deg F
-96.434065,43.453875,larchwood,19,1,19,t_lt,15.560975609756097,air temperature deg F
-96.434065,43.453875,larchwood,19,1,19,t_23,22.69,air temperature deg F
-96.434065,43.453875,larchwood,20,1,20,t_lt,15.254146341463414,air temperature deg F
-96.434065,43.453875,larchwood,20,1,20,t_23,16.16,air temperature deg F
-96.434065,43.453875,larchwood,21,1,21,t_lt,17.685853658536587,air temperature deg F
-96.434065,43.453875,larchwood,21,1,21,t_23,19.42,air temperature deg F
-96.434065,43.453875,larchwood,22,1,22,t_lt,18.05170731707317,air temperature deg F
-96.434065,43.453875,larchwood,22,1,22,t_23,16.23,air temperature deg F
-96.434065,43.453875,larchwood,23,1,23,t_lt,17.459756097560977,air temperature deg F
-96.434065,43.453875,larchwood,23,1,23,t_23,18.19,air temperature deg F
-96.434065,43.453875,larchwood,24,1,24,t_lt,18.1690243902439,air temperature deg F
-96.434065,43.453875,larchwood,24,1,24,t_23,21.22,air temperature deg F
-96.434065,43.453875,larchwood,25,1,25,t_lt,15.97170731707317,air temperature deg F
-96.434065,43.453875,larchwood,25,1,25,t_23,13.64,air temperature deg F
-96.434065,43.453875,larchwood,26,1,26,t_lt,17.391463414634146,air temperature deg F
-96.434065,43.453875,larchwood,26,1,26,t_23,10.22,air temperature deg F
-96.434065,43.453875,larchwood,27,1,27,t_lt,18.458780487804876,air temperature deg F
-96.434065,43.453875,larchwood,27,1,27,t_23,21.61,air temperature deg F
-96.434065,43.453875,larchwood,28,1,28,t_lt,18.779512195121953,air temperature deg F
-96.434065,43.453875,larchwood,28,1,28,t_23,3.6,air temperature deg F
-96.434065,43.453875,larchwood,29,1,29,t_lt,17.48829268292683,air temperature deg F
-96.434065,43.453875,larchwood,29,1,29,t_23,-2.11,air temperature deg F
-96.434065,43.453875,larchwood,30,1,30,t_lt,16.934634146341462,air temperature deg F
-96.434065,43.453875,larchwood,30,1,30,t_23,-4.07,air temperature deg F
-96.434065,43.453875,larchwood,31,1,31,t_lt,19.360487804878048,air temperature deg F
-96.434065,43.453875,larchwood,31,1,31,t_23,-1.8,air temperature deg F
-96.434065,43.453875,larchwood,32,2,1,t_lt,17.451707317073172,air temperature deg F
-96.434065,43.453875,larchwood,32,2,1,t_23,6.84,air temperature deg F
-96.434065,43.453875,larchwood,33,2,2,t_lt,17.543170731707317,air temperature deg F
-96.434065,43.453875,larchwood,33,2,2,t_23,3.67,air temperature deg F
-96.434065,43.453875,larchwood,34,2,3,t_lt,17.399756097560974,air temperature deg F
-96.434065,43.453875,larchwood,34,2,3,t_23,1.67,air temperature deg F
-96.434065,43.453875,larchwood,35,2,4,t_lt,16.811951219512196,air temperature deg F
-96.434065,43.453875,larchwood,35,2,4,t_23,19.26,air temperature deg F
-96.434065,43.453875,larchwood,36,2,5,t_lt,18.807317073170733,air temperature deg F
-96.434065,43.453875,larchwood,36,2,5,t_23,25.68,air temperature deg F
-96.434065,43.453875,larchwood,37,2,6,t_lt,19.548292682926828,air temperature deg F
-96.434065,43.453875,larchwood,37,2,6,t_23,29.53,air temperature deg F
-96.434065,43.453875,larchwood,38,2,7,t_lt,18.644634146341463,air temperature deg F
-96.434065,43.453875,larchwood,38,2,7,t_23,24.69,air temperature deg F
-96.434065,43.453875,larchwood,39,2,8,t_lt,18.07121951219512,air temperature deg F
-96.434065,43.453875,larchwood,39,2,8,t_23,25.84,air temperature deg F
-96.434065,43.453875,larchwood,40,2,9,t_lt,19.381219512195123,air temperature deg F
-96.434065,43.453875,larchwood,40,2,9,t_23,22.48,air temperature deg F
-96.434065,43.453875,larchwood,41,2,10,t_lt,18.76292682926829,air temperature deg F
-96.434065,43.453875,larchwood,41,2,10,t_23,15.51,air temperature deg F
-96.434065,43.453875,larchwood,42,2,11,t_lt,18.477560975609755,air temperature deg F
-96.434065,43.453875,larchwood,42,2,11,t_23,24.48,air temperature deg F
-96.434065,43.453875,larchwood,43,2,12,t_lt,18.766585365853658,air temperature deg F
-96.434065,43.453875,larchwood,43,2,12,t_23,25.16,air temperature deg F
-96.434065,43.453875,larchwood,44,2,13,t_lt,21.22658536585366,air temperature deg F
-96.434065,43.453875,larchwood,44,2,13,t_23,28.69,air temperature deg F
-96.434065,43.453875,larchwood,45,2,14,t_lt,20.412926829268294,air temperature deg F
-96.434065,43.453875,larchwood,45,2,14,t_23,33.96,air temperature deg F
-96.434065,43.453875,larchwood,46,2,15,t_lt,19.81,air temperature deg F
-96.434065,43.453875,larchwood,46,2,15,t_23,17.17,air temperature deg F
-96.434065,43.453875,larchwood,47,2,16,t_lt,21.98707317073171,air temperature deg F
-96.434065,43.453875,larchwood,47,2,16,t_23,13.35,air temperature deg F
-96.434065,43.453875,larchwood,48,2,17,t_lt,23.558048780487805,air temperature deg F
-96.434065,43.453875,larchwood,48,2,17,t_23,16.97,air temperature deg F
-96.434065,43.453875,larchwood,49,2,18,t_lt,24.26170731707317,air temperature deg F
-96.434065,43.453875,larchwood,49,2,18,t_23,26.42,air temperature deg F
-96.434065,43.453875,larchwood,50,2,19,t_lt,24.329756097560974,air temperature deg F
-96.434065,43.453875,larchwood,50,2,19,t_23,26.82,air temperature deg F
-96.434065,43.453875,larchwood,51,2,20,t_lt,25.240243902439023,air temperature deg F
-96.434065,43.453875,larchwood,51,2,20,t_23,28.8,air temperature deg F
-96.434065,43.453875,larchwood,52,2,21,t_lt,24.870731707317074,air temperature deg F
-96.434065,43.453875,larchwood,52,2,21,t_23,16.32,air temperature deg F
-96.434065,43.453875,larchwood,53,2,22,t_lt,25.279024390243904,air temperature deg F
-96.434065,43.453875,larchwood,53,2,22,t_23,15.17,air temperature deg F
-96.434065,43.453875,larchwood,54,2,23,t_lt,24.59219512195122,air temperature deg F
-96.434065,43.453875,larchwood,54,2,23,t_23,8.69,air temperature deg F
-96.434065,43.453875,larchwood,55,2,24,t_lt,23.927804878048782,air temperature deg F
-96.434065,43.453875,larchwood,55,2,24,t_23,5.79,air temperature deg F
-96.434065,43.453875,larchwood,56,2,25,t_lt,24.253170731707318,air temperature deg F
-96.434065,43.453875,larchwood,56,2,25,t_23,18.68,air temperature deg F
-96.434065,43.453875,larchwood,57,2,26,t_lt,24.959512195121953,air temperature deg F
-96.434065,43.453875,larchwood,57,2,26,t_23,32.25,air temperature deg F
-96.434065,43.453875,larchwood,58,2,27,t_lt,25.082439024390244,air temperature deg F
-96.434065,43.453875,larchwood,58,2,27,t_23,35.33,air temperature deg F
-96.434065,43.453875,larchwood,59,2,28,t_lt,26.983170731707318,air temperature deg F
-96.434065,43.453875,larchwood,59,2,28,t_23,31.35,air temperature deg F
-96.434065,43.453875,larchwood,60,3,1,t_lt,27.15560975609756,air temperature deg F
-96.434065,43.453875,larchwood,60,3,1,t_23,29.12,air temperature deg F
-96.434065,43.453875,larchwood,61,3,2,t_lt,26.24219512195122,air temperature deg F
-96.434065,43.453875,larchwood,61,3,2,t_23,27.05,air temperature deg F
-96.434065,43.453875,larchwood,62,3,3,t_lt,27.003414634146342,air temperature deg F
-96.434065,43.453875,larchwood,62,3,3,t_23,32.27,air temperature deg F
-96.434065,43.453875,larchwood,63,3,4,t_lt,28.58048780487805,air temperature deg F
-96.434065,43.453875,larchwood,63,3,4,t_23,34.54,air temperature deg F
-96.434065,43.453875,larchwood,64,3,5,t_lt,29.536341463414633,air temperature deg F
-96.434065,43.453875,larchwood,64,3,5,t_23,32.41,air temperature deg F
-96.434065,43.453875,larchwood,65,3,6,t_lt,29.73829268292683,air temperature deg F
-96.434065,43.453875,larchwood,65,3,6,t_23,32.04,air temperature deg F
-96.434065,43.453875,larchwood,66,3,7,t_lt,29.021951219512196,air temperature deg F
-96.434065,43.453875,larchwood,66,3,7,t_23,30.09,air temperature deg F
-96.434065,43.453875,larchwood,67,3,8,t_lt,29.884390243902438,air temperature deg F
-96.434065,43.453875,larchwood,67,3,8,t_23,33.03,air temperature deg F
-96.434065,43.453875,larchwood,68,3,9,t_lt,30.605853658536585,air temperature deg F
-96.434065,43.453875,larchwood,68,3,9,t_23,30.54,air temperature deg F
-96.434065,43.453875,larchwood,69,3,10,t_lt,29.249268292682927,air temperature deg F
-96.434065,43.453875,larchwood,69,3,10,t_23,30.54,air temperature deg F
-96.434065,43.453875,larchwood,70,3,11,t_lt,30.907073170731707,air temperature deg F
-96.434065,43.453875,larchwood,70,3,11,t_23,30.29,air temperature deg F
-96.434065,43.453875,larchwood,71,3,12,t_lt,32.24926829268293,air temperature deg F
-96.434065,43.453875,larchwood,71,3,12,t_23,25.97,air temperature deg F
-96.434065,43.453875,larchwood,72,3,13,t_lt,33.61121951219512,air temperature deg F
-96.434065,43.453875,larchwood,72,3,13,t_23,24.69,air temperature deg F
-96.434065,43.453875,larchwood,73,3,14,t_lt,34.423658536585364,air temperature deg F
-96.434065,43.453875,larchwood,73,3,14,t_23,28.54,air temperature deg F
-96.434065,43.453875,larchwood,74,3,15,t_lt,34.90073170731707,air temperature deg F
-96.434065,43.453875,larchwood,74,3,15,t_23,40.35,air temperature deg F
-96.434065,43.453875,larchwood,75,3,16,t_lt,34.65,air temperature deg F
-96.434065,43.453875,larchwood,75,3,16,t_23,30.25,air temperature deg F
-96.434065,43.453875,larchwood,76,3,17,t_lt,34.41487804878049,air temperature deg F
-96.434065,43.453875,larchwood,76,3,17,t_23,17.85,air temperature deg F
-96.434065,43.453875,larchwood,77,3,18,t_lt,34.52560975609756,air temperature deg F
-96.434065,43.453875,larchwood,77,3,18,t_23,16.32,air temperature deg F
-96.434065,43.453875,larchwood,78,3,19,t_lt,35.76487804878049,air temperature deg F
-96.434065,43.453875,larchwood,78,3,19,t_23,27.84,air temperature deg F
-96.434065,43.453875,larchwood,79,3,20,t_lt,36.871219512195125,air temperature deg F
-96.434065,43.453875,larchwood,79,3,20,t_23,33.24,air temperature deg F
-96.434065,43.453875,larchwood,80,3,21,t_lt,36.70926829268293,air temperature deg F
-96.434065,43.453875,larchwood,80,3,21,t_23,38.77,air temperature deg F
-96.434065,43.453875,larchwood,81,3,22,t_lt,36.231219512195125,air temperature deg F
-96.434065,43.453875,larchwood,81,3,22,t_23,33.49,air temperature deg F
-96.434065,43.453875,larchwood,82,3,23,t_lt,37.23682926829268,air temperature deg F
-96.434065,43.453875,larchwood,82,3,23,t_23,32.18,air temperature deg F
-96.434065,43.453875,larchwood,83,3,24,t_lt,37.189756097560974,air temperature deg F
-96.434065,43.453875,larchwood,83,3,24,t_23,35.56,air temperature deg F
-96.434065,43.453875,larchwood,84,3,25,t_lt,37.809024390243906,air temperature deg F
-96.434065,43.453875,larchwood,84,3,25,t_23,35.74,air temperature deg F
-96.434065,43.453875,larchwood,85,3,26,t_lt,38.69634146341463,air temperature deg F
-96.434065,43.453875,larchwood,85,3,26,t_23,29.68,air temperature deg F
-96.434065,43.453875,larchwood,86,3,27,t_lt,39.00536585365854,air temperature deg F
-96.434065,43.453875,larchwood,86,3,27,t_23,30.13,air temperature deg F
-96.434065,43.453875,larchwood,87,3,28,t_lt,39.495365853658534,air temperature deg F
-96.434065,43.453875,larchwood,87,3,28,t_23,29.55,air temperature deg F
-96.434065,43.453875,larchwood,88,3,29,t_lt,40.076341463414636,air temperature deg F
-96.434065,43.453875,larchwood,88,3,29,t_23,25.21,air temperature deg F
-96.434065,43.453875,larchwood,89,3,30,t_lt,40.67560975609756,air temperature deg F
-96.434065,43.453875,larchwood,89,3,30,t_23,35.02,air temperature deg F
-96.434065,43.453875,larchwood,90,3,31,t_lt,40.76560975609756,air temperature deg F
-96.434065,43.453875,larchwood,90,3,31,t_23,35.17,air temperature deg F
-96.434065,43.453875,larchwood,91,4,1,t_lt,40.38829268292683,air temperature deg F
-96.434065,43.453875,larchwood,91,4,1,t_23,35.28,air temperature deg F
-96.434065,43.453875,larchwood,92,4,2,t_lt,41.239512195121954,air temperature deg F
-96.434065,43.453875,larchwood,92,4,2,t_23,45.45,air temperature deg F
-96.434065,43.453875,larchwood,93,4,3,t_lt,40.8380487804878,air temperature deg F
-96.434065,43.453875,larchwood,93,4,3,t_23,41.86,air temperature deg F
-96.434065,43.453875,larchwood,94,4,4,t_lt,40.46756097560976,air temperature deg F
-96.434065,43.453875,larchwood,94,4,4,t_23,34.2,air temperature deg F
-96.434065,43.453875,larchwood,95,4,5,t_lt,41.67,air temperature deg F
-96.434065,43.453875,larchwood,95,4,5,t_23,28.51,air temperature deg F
-96.434065,43.453875,larchwood,96,4,6,t_lt,42.824390243902435,air temperature deg F
-96.434065,43.453875,larchwood,96,4,6,t_23,34.41,air temperature deg F
-96.434065,43.453875,larchwood,97,4,7,t_lt,43.36829268292683,air temperature deg F
-96.434065,43.453875,larchwood,97,4,7,t_23,42.76,air temperature deg F
-96.434065,43.453875,larchwood,98,4,8,t_lt,42.77756097560976,air temperature deg F
-96.434065,43.453875,larchwood,98,4,8,t_23,51.67,air temperature deg F
-96.434065,43.453875,larchwood,99,4,9,t_lt,42.993170731707316,air temperature deg F
-96.434065,43.453875,larchwood,99,4,9,t_23,51.1,air temperature deg F
-96.434065,43.453875,larchwood,100,4,10,t_lt,42.98829268292683,air temperature deg F
-96.434065,43.453875,larchwood,100,4,10,t_23,56.1,air temperature deg F
-96.434065,43.453875,larchwood,101,4,11,t_lt,44.02268292682927,air temperature deg F
-96.434065,43.453875,larchwood,101,4,11,t_23,64.18,air temperature deg F
-96.434065,43.453875,larchwood,102,4,12,t_lt,44.34975609756098,air temperature deg F
-96.434065,43.453875,larchwood,102,4,12,t_23,69.15,air temperature deg F
-96.434065,43.453875,larchwood,103,4,13,t_lt,43.643170731707315,air temperature deg F
-96.434065,43.453875,larchwood,103,4,13,t_23,68.67,air temperature deg F
-96.434065,43.453875,larchwood,104,4,14,t_lt,44.80853658536586,air temperature deg F
-96.434065,43.453875,larchwood,104,4,14,t_23,58.89,air temperature deg F
-96.434065,43.453875,larchwood,105,4,15,t_lt,44.974634146341465,air temperature deg F
-96.434065,43.453875,larchwood,105,4,15,t_23,39.99,air temperature deg F
-96.434065,43.453875,larchwood,106,4,16,t_lt,45.68219512195122,air temperature deg F
-96.434065,43.453875,larchwood,106,4,16,t_23,37.49,air temperature deg F
-96.434065,43.453875,larchwood,107,4,17,t_lt,46.33682926829268,air temperature deg F
-96.434065,43.453875,larchwood,107,4,17,t_23,42.96,air temperature deg F
-96.434065,43.453875,larchwood,108,4,18,t_lt,48.003170731707314,air temperature deg F
-96.434065,43.453875,larchwood,108,4,18,t_23,48.09,air temperature deg F
-96.434065,43.453875,larchwood,109,4,19,t_lt,48.44439024390244,air temperature deg F
-96.434065,43.453875,larchwood,109,4,19,t_23,54.84,air temperature deg F
-96.434065,43.453875,larchwood,110,4,20,t_lt,47.87634146341463,air temperature deg F
-96.434065,43.453875,larchwood,110,4,20,t_23,42.73,air temperature deg F
-96.434065,43.453875,larchwood,111,4,21,t_lt,48.41341463414634,air temperature deg F
-96.434065,43.453875,larchwood,111,4,21,t_23,34.66,air temperature deg F
-96.434065,43.453875,larchwood,112,4,22,t_lt,48.964878048780484,air temperature deg F
-96.434065,43.453875,larchwood,112,4,22,t_23,35.8,air temperature deg F
-96.434065,43.453875,larchwood,113,4,23,t_lt,50.38951219512195,air temperature deg F
-96.434065,43.453875,larchwood,113,4,23,t_23,38.35,air temperature deg F
-96.434065,43.453875,larchwood,114,4,24,t_lt,51.3390243902439,air temperature deg F
-96.434065,43.453875,larchwood,114,4,24,t_23,43.43,air temperature deg F
-96.434065,43.453875,larchwood,115,4,25,t_lt,51.52560975609756,air temperature deg F
-96.434065,43.453875,larchwood,115,4,25,t_23,42.24,air temperature deg F
-96.434065,43.453875,larchwood,116,4,26,t_lt,51.04829268292683,air temperature deg F
-96.434065,43.453875,larchwood,116,4,26,t_23,51.46,air temperature deg F
-96.434065,43.453875,larchwood,117,4,27,t_lt,49.07878048780488,air temperature deg F
-96.434065,43.453875,larchwood,117,4,27,t_23,56.64,air temperature deg F
-96.434065,43.453875,larchwood,118,4,28,t_lt,49.6009756097561,air temperature deg F
-96.434065,43.453875,larchwood,118,4,28,t_23,49.96,air temperature deg F
-96.434065,43.453875,larchwood,119,4,29,t_lt,51.16975609756098,air temperature deg F
-96.434065,43.453875,larchwood,119,4,29,t_23,45.7,air temperature deg F
-96.434065,43.453875,larchwood,120,4,30,t_lt,50.758048780487805,air temperature deg F
-96.434065,43.453875,larchwood,120,4,30,t_23,45.34,air temperature deg F
-96.434065,43.453875,larchwood,121,5,1,t_lt,50.36048780487805,air temperature deg F
-96.434065,43.453875,larchwood,121,5,1,t_23,45.57,air temperature deg F
-96.434065,43.453875,larchwood,122,5,2,t_lt,51.57,air temperature deg F
-96.434065,43.453875,larchwood,122,5,2,t_23,47.46,air temperature deg F
-96.434065,43.453875,larchwood,123,5,3,t_lt,53.01731707317073,air temperature deg F
-96.434065,43.453875,larchwood,123,5,3,t_23,55.99,air temperature deg F
-96.434065,43.453875,larchwood,124,5,4,t_lt,54.67243902439024,air temperature deg F
-96.434065,43.453875,larchwood,124,5,4,t_23,64.2,air temperature deg F
-96.434065,43.453875,larchwood,125,5,5,t_lt,54.99829268292683,air temperature deg F
-96.434065,43.453875,larchwood,125,5,5,t_23,62.71,air temperature deg F
-96.434065,43.453875,larchwood,126,5,6,t_lt,56.70048780487805,air temperature deg F
-96.434065,43.453875,larchwood,126,5,6,t_23,63.25,air temperature deg F
-96.434065,43.453875,larchwood,127,5,7,t_lt,57.523658536585366,air temperature deg F
-96.434065,43.453875,larchwood,127,5,7,t_23,62.64,air temperature deg F
-96.434065,43.453875,larchwood,128,5,8,t_lt,57.20170731707317,air temperature deg F
-96.434065,43.453875,larchwood,128,5,8,t_23,64.33,air temperature deg F
-96.434065,43.453875,larchwood,129,5,9,t_lt,56.8780487804878,air temperature deg F
-96.434065,43.453875,larchwood,129,5,9,t_23,63.7,air temperature deg F
-96.434065,43.453875,larchwood,130,5,10,t_lt,57.59731707317073,air temperature deg F
-96.434065,43.453875,larchwood,130,5,10,t_23,65.14,air temperature deg F
-96.434065,43.453875,larchwood,131,5,11,t_lt,56.779024390243904,air temperature deg F
-96.434065,43.453875,larchwood,131,5,11,t_23,69.35,air temperature deg F
-96.434065,43.453875,larchwood,132,5,12,t_lt,56.51829268292683,air temperature deg F
-96.434065,43.453875,larchwood,132,5,12,t_23,67.42,air temperature deg F
-96.434065,43.453875,larchwood,133,5,13,t_lt,57.20439024390244,air temperature deg F
-96.434065,43.453875,larchwood,133,5,13,t_23,68.65,air temperature deg F
-96.434065,43.453875,larchwood,134,5,14,t_lt,56.60756097560976,air temperature deg F
-96.434065,43.453875,larchwood,134,5,14,t_23,55.6,air temperature deg F
-96.434065,43.453875,larchwood,135,5,15,t_lt,58.36365853658537,air temperature deg F
-96.434065,43.453875,larchwood,135,5,15,t_23,60.08,air temperature deg F
-96.434065,43.453875,larchwood,136,5,16,t_lt,59.8290243902439,air temperature deg F
-96.434065,43.453875,larchwood,136,5,16,t_23,64.94,air temperature deg F
-96.434065,43.453875,larchwood,137,5,17,t_lt,60.176829268292686,air temperature deg F
-96.434065,43.453875,larchwood,137,5,17,t_23,67.5,air temperature deg F
-96.434065,43.453875,larchwood,138,5,18,t_lt,60.58829268292683,air temperature deg F
-96.434065,43.453875,larchwood,138,5,18,t_23,64.11,air temperature deg F
-96.434065,43.453875,larchwood,139,5,19,t_lt,60.24804878048781,air temperature deg F
-96.434065,43.453875,larchwood,139,5,19,t_23,52.74,air temperature deg F
-96.434065,43.453875,larchwood,140,5,20,t_lt,59.91317073170732,air temperature deg F
-96.434065,43.453875,larchwood,140,5,20,t_23,58.15,air temperature deg F
-96.434065,43.453875,larchwood,141,5,21,t_lt,59.8409756097561,air temperature deg F
-96.434065,43.453875,larchwood,141,5,21,t_23,66.29,air temperature deg F
-96.434065,43.453875,larchwood,142,5,22,t_lt,61.5980487804878,air temperature deg F
-96.434065,43.453875,larchwood,142,5,22,t_23,68.81,air temperature deg F
-96.434065,43.453875,larchwood,143,5,23,t_lt,62.01439024390244,air temperature deg F
-96.434065,43.453875,larchwood,143,5,23,t_23,70.52,air temperature deg F
-96.434065,43.453875,larchwood,144,5,24,t_lt,61.27804878048781,air temperature deg F
-96.434065,43.453875,larchwood,144,5,24,t_23,71.82,air temperature deg F
-96.434065,43.453875,larchwood,145,5,25,t_lt,61.03829268292683,air temperature deg F
-96.434065,43.453875,larchwood,145,5,25,t_23,71.74,air temperature deg F
-96.434065,43.453875,larchwood,146,5,26,t_lt,61.09731707317073,air temperature deg F
-96.434065,43.453875,larchwood,146,5,26,t_23,68.95,air temperature deg F
-96.434065,43.453875,larchwood,147,5,27,t_lt,62.36951219512195,air temperature deg F
-96.434065,43.453875,larchwood,147,5,27,t_23,67.78,air temperature deg F
-96.434065,43.453875,larchwood,148,5,28,t_lt,64.13951219512195,air temperature deg F
-96.434065,43.453875,larchwood,148,5,28,t_23,69.55,air temperature deg F
-96.434065,43.453875,larchwood,149,5,29,t_lt,64.13243902439024,air temperature deg F
-96.434065,43.453875,larchwood,149,5,29,t_23,73.33,air temperature deg F
-96.434065,43.453875,larchwood,150,5,30,t_lt,65.0019512195122,air temperature deg F
-96.434065,43.453875,larchwood,150,5,30,t_23,75.22,air temperature deg F
-96.434065,43.453875,larchwood,151,5,31,t_lt,64.20658536585366,air temperature deg F
-96.434065,43.453875,larchwood,151,5,31,t_23,77.31,air temperature deg F
-96.434065,43.453875,larchwood,152,6,1,t_lt,64.17268292682927,air temperature deg F
-96.434065,43.453875,larchwood,152,6,1,t_23,74.28,air temperature deg F
-96.434065,43.453875,larchwood,153,6,2,t_lt,64.21097560975609,air temperature deg F
-96.434065,43.453875,larchwood,153,6,2,t_23,74.3,air temperature deg F
-96.434065,43.453875,larchwood,154,6,3,t_lt,64.00219512195122,air temperature deg F
-96.434065,43.453875,larchwood,154,6,3,t_23,74.21,air temperature deg F
-96.434065,43.453875,larchwood,155,6,4,t_lt,65.63731707317073,air temperature deg F
-96.434065,43.453875,larchwood,155,6,4,t_23,77.72,air temperature deg F
-96.434065,43.453875,larchwood,156,6,5,t_lt,66.68585365853659,air temperature deg F
-96.434065,43.453875,larchwood,156,6,5,t_23,77.67,air temperature deg F
-96.434065,43.453875,larchwood,157,6,6,t_lt,68.40512195121951,air temperature deg F
-96.434065,43.453875,larchwood,157,6,6,t_23,79.59,air temperature deg F
-96.434065,43.453875,larchwood,158,6,7,t_lt,68.02048780487804,air temperature deg F
-96.434065,43.453875,larchwood,158,6,7,t_23,77.52,air temperature deg F
-96.434065,43.453875,larchwood,159,6,8,t_lt,67.43487804878049,air temperature deg F
-96.434065,43.453875,larchwood,159,6,8,t_23,72.84,air temperature deg F
-96.434065,43.453875,larchwood,160,6,9,t_lt,67.95634146341463,air temperature deg F
-96.434065,43.453875,larchwood,160,6,9,t_23,71.4,air temperature deg F
-96.434065,43.453875,larchwood,161,6,10,t_lt,67.96829268292683,air temperature deg F
-96.434065,43.453875,larchwood,161,6,10,t_23,68.22,air temperature deg F
-96.434065,43.453875,larchwood,162,6,11,t_lt,68.16024390243902,air temperature deg F
-96.434065,43.453875,larchwood,162,6,11,t_23,60.96,air temperature deg F
-96.434065,43.453875,larchwood,163,6,12,t_lt,68.58536585365853,air temperature deg F
-96.434065,43.453875,larchwood,163,6,12,t_23,66.4,air temperature deg F
-96.434065,43.453875,larchwood,164,6,13,t_lt,69.59658536585366,air temperature deg F
-96.434065,43.453875,larchwood,164,6,13,t_23,71.33,air temperature deg F
-96.434065,43.453875,larchwood,165,6,14,t_lt,69.9209756097561,air temperature deg F
-96.434065,43.453875,larchwood,165,6,14,t_23,74.97,air temperature deg F
-96.434065,43.453875,larchwood,166,6,15,t_lt,69.43048780487804,air temperature deg F
-96.434065,43.453875,larchwood,166,6,15,t_23,77.92,air temperature deg F
-96.434065,43.453875,larchwood,167,6,16,t_lt,70.67219512195122,air temperature deg F
-96.434065,43.453875,larchwood,167,6,16,t_23,73.11,air temperature deg F
-96.434065,43.453875,larchwood,168,6,17,t_lt,70.49658536585366,air temperature deg F
-96.434065,43.453875,larchwood,168,6,17,t_23,68.07,air temperature deg F
-96.434065,43.453875,larchwood,169,6,18,t_lt,70.41121951219512,air temperature deg F
-96.434065,43.453875,larchwood,169,6,18,t_23,70.83,air temperature deg F
-96.434065,43.453875,larchwood,170,6,19,t_lt,71.03121951219512,air temperature deg F
-96.434065,43.453875,larchwood,170,6,19,t_23,79.14,air temperature deg F
-96.434065,43.453875,larchwood,171,6,20,t_lt,72.22634146341464,air temperature deg F
-96.434065,43.453875,larchwood,171,6,20,t_23,79.72,air temperature deg F
-96.434065,43.453875,larchwood,172,6,21,t_lt,71.47414634146341,air temperature deg F
-96.434065,43.453875,larchwood,172,6,21,t_23,78.69,air temperature deg F
-96.434065,43.453875,larchwood,173,6,22,t_lt,71.56853658536585,air temperature deg F
